,car_id,target_reg
842,s17437438h,34.15184419563117
843,Q12901548n,45.77785073584749
844,I23394317X,30.79207910666034
845,S10630331i,37.240012643047585
846,N15239751A,56.592005709706136
847,t11482362Y,36.15978296575554
848,c-1160907G,32.14604692638136
849,t17520024W,50.564329144893804
850,G16918724z,47.4879767632987
851,T-5518367u,39.55367126239283
852,K-2047259i,33.63486455256026
853,e-2894582l,32.892545960871246
854,u-6774973B,35.85346880711642
855,U-1642617V,39.65214412341616
856,Z19453799u,32.12819309481523
857,V80070476Q,43.5778953843663
858,L-1777501Y,32.32800213836013
859,M-3275863u,46.65400201599946
860,D-1131723O,43.789198401352174
861,s12292138c,31.854925214573058
862,d-2073713s,34.47425406437123
863,U-1440005A,31.331306815330024
864,D17587481H,50.80404344819246
865,O-2089662s,38.757794146206344
866,l-1247871G,73.32728102575965
867,Q48397067x,40.8414019761367
868,G18135304s,42.48063064608833
869,s52741082h,54.29004200182769
870,R37055375H,57.85167099942638
871,t-1505206e,75.02009071696406
872,m-7073285w,31.772648772388546
873,e-1963742G,36.6045698301305
874,R41701461o,32.802037892513155
875,P-1572930P,74.07399940031135
876,m19821763X,42.88450735844445
877,D-5247175p,52.30202530448477
878,I-4491426o,31.27435675365679
879,c-5796367L,61.99885719769729
880,D68676642F,34.099620875122596
881,B87840170Y,46.47018568145897
882,E-1074824O,33.29007744822398
883,L-2105285X,52.22429310795647
884,A18722372t,46.28554386820714
885,t-1655791x,42.77454371003142
886,R26898137t,47.35085338130749
887,x73165245L,78.23681779253235
888,H10144433Z,42.464023773622884
889,o-9460824A,35.74987226703273
890,h-4056890V,32.4076288219852
891,S71464104w,74.5302985939132
892,Q-3414660J,52.50039404536361
893,D24219627Y,71.13203953839587
894,g-5564720R,47.392580799667016
895,g-5327257o,31.905087990327765
896,z16965935R,51.95575591148193
897,W-5886969z,50.421098398381574
898,Y61608416T,33.699839360871124
899,H-5193657t,37.709596312083
900,r14798824O,46.910482724822266
901,q-1329704C,46.01807240465742
902,W-1162613s,42.88927106411943
903,q-1451412w,53.99997824524195
904,s10825773A,41.44031767990598
905,W-1322764B,32.85071730877273
906,C-1335407d,41.82645502556579
907,Q-1854633d,51.190375825422684
908,j12033464t,35.71519810475053
909,x-1653730E,42.790014980484855
910,L-1459492G,34.88040121579251
911,A18622071d,52.383016574481495
912,G12921056E,47.83560067357916
913,M17587699m,33.64561114493246
914,H11201074S,35.00843185394638
915,g61901962A,81.7182847727571
916,W-3006427Z,48.2421141671414
917,f21354327c,37.63602970527355
918,L-1435343R,32.872033872899415
919,K-9089430v,49.75212697899745
920,u89834900L,42.040813932577905
921,K-6843993d,35.35566016981767
922,g19283665q,31.756767884160702
923,V21055732W,31.652332545439908
924,L20847256I,45.04086883590681
925,K20941520F,39.56731316553979
926,s-1506268E,32.027375685949806
927,s13306845G,57.48098408549974
928,t14118502r,40.29318373390937
929,l-1141377S,34.67174136872971
930,M63300651V,40.84959622380399
931,O-1741687v,54.918529931268154
932,J-1064181u,33.84831974391739
933,R-2596313V,31.39257025969983
934,i-1845254S,37.18350421213888
935,k-1573458g,74.94945085455333
936,Q-7165920T,42.40008363130756
937,K-7253573V,72.34719495802258
938,u-2045579o,48.59369993000429
939,o-7174642t,43.67494160942143
940,W38257448E,42.37288516971879
941,R15758843A,45.85992780327357
942,j-1164533d,42.41036574991501
943,K19878738u,43.3352777106064
944,F-1356357a,44.25560548992466
945,s18773736B,57.08393329401089
946,f-2195380L,32.7139205732374
947,I16894729d,47.618173918515026
948,x73377373J,41.680323221038655
949,A13983367R,54.21132774884863
950,W90386436H,35.675020700881035
951,d-1208731e,32.08783706989315
952,E10689597V,50.679511339174
953,e18535481H,70.80473192525112
954,C-1401160X,44.594657940584675
955,D-8642892Q,48.739660518547964
956,y-9607515v,75.89680947506821
957,R39433396K,34.81974452762865
958,o14616394R,45.532818034243384
959,r21184266q,44.06536645212203
960,f21015538f,35.94764066845355
961,j18832518Q,37.827359569754506
962,m73046504n,83.17785777669104
963,B-9791729R,50.70577995450942
964,k13021113b,46.16781481742679
965,G89078774t,42.77593073842469
966,r-1060256J,52.15947558619724
967,F-1410401k,49.7273127991647
968,S12437589H,40.55869279209103
969,o-1474795Y,53.68569856384664
970,v-6600194g,32.864503786547004
971,e69316734g,49.14126932181536
972,F14045081A,33.23789656303426
973,p-2049920L,35.73092413133929
974,Z-4995244V,37.259123984980974
975,Q28342682U,41.68243455185065
976,i20932780E,45.51266381380955
977,T-3474422m,35.751614326600986
978,A-2251370Z,44.855946398039514
979,a13118905A,40.64049502036399
980,o-5518912i,43.81283033536326
981,r13112137S,46.583491792266436
982,L-1172603K,40.96633090956344
983,F15323913w,39.21793333869014
984,b41466140L,34.82662559419011
985,H-1126826u,46.26547153721123
986,S80787227y,34.3136128662224
987,g62902770K,82.77028303808945
988,c21339742C,35.811550691809174
989,o-8291576Q,77.15120379175912
990,A16177147F,32.56560065811942
991,V-7911017W,52.41780078998962
992,I12484436u,38.64644725047058
993,u-2985309w,44.86452250955946
994,i-7675958l,45.91361441224301
995,Z-2003336X,37.39808459685031
996,R17548053Q,51.59481561973455
997,T-3625019V,50.20166758553824
998,G58798171H,32.16776232600494
999,X14239142s,43.78998455624116
1000,W-1663352r,34.64454378623916
1001,R10053414j,33.13376459407357
1002,E11344405c,32.85780635232712
1003,E41968356d,81.04027302470918
1004,n-1774226C,47.357531629920906
1005,v50135109z,32.78836860160869
1006,v-2502243y,33.167893688618996
1007,k81607148Q,50.19756439211806
1008,y-1159389K,43.33728189793011
1009,Z-9551096Z,32.758959211860756
1010,z73398830W,33.16592667204415
1011,S-2180379V,35.631926886652465
1012,Y19585916c,42.09789745146258
1013,F-1772949E,40.14056352830558
1014,N-4056140F,30.994160724979885
1015,M20457206h,49.748269547698634
1016,f-2054559Z,33.71918938390555
1017,C-1947908i,33.347068844943124
1018,Z-1004053E,33.24136088461179
1019,E16706596Y,39.86334358161604
1020,L-1236498L,31.858745052518096
1021,M21428480q,68.80077445569117
1022,g34212838O,70.32295790767098
1023,i77678921h,46.38424071229344
1024,s-1993335Q,44.14178593055466
1025,w-1217800P,73.13759383631134
1026,m-4445026W,32.50509335135959
1027,w-1020644b,73.64049980159771
1028,r-1878207s,50.38299596349396
1029,S-2803516o,43.14118059982766
1030,g31689700a,75.83114710023466
1031,L-3828198a,72.37326802878232
1032,p-2023967W,44.84798085971705
1033,R93384932a,33.968223783784666
1034,o27482006r,67.0002017620015
1035,o69465373z,53.82133329589721
1036,x-2214584G,30.949640468765267
1037,F16677411t,49.18662750392671
1038,B-8278342d,45.296033071377416
1039,w14795716n,49.34017595575967
1040,q21418139n,42.27096479707252
1041,k58875945X,36.54857931223761
1042,E10178721V,68.72313744064782
1043,y54427123h,44.48756416319294
1044,N-1116467g,38.94829992557895
1045,L-1098436W,31.125463900890274
1046,K15170901N,51.21800509573831
1047,y-1741356P,44.61777867092396
1048,z-4349749h,32.01089700752388
1049,y-6566782r,32.632229677215726
1050,T-1729770o,57.034395251608935
1051,V-8483576f,35.921839271645894
1052,a39440404D,34.07405706028699
1053,i51467047f,47.78857731871731
1054,H-1369852D,65.48068560433512
1055,M-9668613M,32.82076646649158
1056,q-1575533Y,45.749572987822894
1057,F-2122411I,29.325425072710026
1058,c-2121060b,34.969951283435364
1059,H22186863I,43.179499648188695
1060,d68073068W,47.06640408425486
1061,D-7066589I,47.753518526071026
1062,o11670334e,69.42497195733056
1063,G-1501141U,68.18438302557183
1064,x-6577654c,34.093037989924944
1065,i22784686n,31.28175723560036
1066,Q36627447o,49.465223429584626
1067,a-2079734V,48.85511356312693
1068,P17112537M,52.65640962095491
1069,I-2947258i,37.64140198572471
1070,d-7058280z,77.42728417604198
1071,V-6734711I,30.809880026893495
1072,x16070571D,34.456962916294394
1073,A99628604w,31.62023487317066
1074,c-3559292Z,32.040100812538704
1075,D-1642232Y,33.86908284605647
1076,H-2177827U,56.82321749798099
1077,t43860654e,42.212935759966776
1078,O-2567044a,31.454391874202862
1079,y-1456481W,46.67573933850149
1080,F-1311521c,32.01904296930469
1081,W-1338521Q,33.035341431165676
1082,S21521405j,46.225171612365145
1083,j-9167677u,52.55296119963249
1084,E22045798o,47.89278434589684
1085,i15589390k,32.26268446767813
1086,l15227760Q,47.5768389222696
1087,h-6100646F,52.729771471363854
1088,L-2071083z,48.982819891740846
1089,Q-1583701a,34.02802846423232
1090,J-1966936j,59.783749672204024
1091,p97277001v,39.89538682347173
1092,A-1959167m,34.84547083328937
1093,b-1232634R,37.44535989849868
1094,C14499779J,33.297560973005375
1095,A-1900042l,34.01937300382955
1096,D47614465T,33.08579146577021
1097,i55328849i,73.0260005071924
1098,L14501903b,45.61250717143982
1099,U61603538T,32.94611895614019
1100,Z-2000448T,32.54074106560568
1101,V21733186R,66.30782462297402
1102,x38176093d,31.718160924246583
1103,S-1872523D,35.92227903091829
1104,U-9105241l,40.480430943182455
1105,d-1067020V,47.98298146822445
1106,T13652201h,32.144548128343665
1107,v83124010d,50.69012884357336
1108,c-5320374q,47.627026671171805
1109,P-5877829p,39.8501220699665
1110,K-4097683X,33.551008821991886
1111,X73607704q,56.44136546427908
1112,d-1645612W,44.87009505344116
1113,M-1949772G,44.42534707246438
1114,d-9809366C,53.214653356670944
1115,v-9133799l,74.37891862401659
1116,j16496771g,47.91104567706289
1117,p98074932P,73.45518765670555
1118,G-1685085q,37.18518739566993
1119,L-1156474z,61.774497681788404
1120,n-7286817N,30.91685738335333
1121,G17139758L,31.26857935807953
1122,M-4377864u,52.94499381053866
1123,u10884582m,33.12194278450879
1124,c-1819930r,50.35759225949586
1125,I-1016418u,45.21802648004406
1126,f-8509753a,37.81373994123078
1127,f10270915c,34.71297072184322
1128,I50788104J,33.835700636920954
1129,m-1618295c,67.4580731150828
1130,Q11656086H,34.03140249766138
1131,b17685766M,41.02646781089838
1132,n19528133d,39.211292733880725
1133,I-2222955D,68.11304508032734
1134,U14909638n,52.579613679805064
1135,P19518709T,31.011807584279964
1136,V-1888434u,45.56356278207153
1137,R53321573r,30.83137785208295
1138,U12552466o,43.144226109884414
1139,m21172670I,34.82478827585347
1140,d71004474f,39.26942055369403
1141,n-6003131B,31.224107893331542
1142,w45505269O,33.28054915927341
1143,v22456431E,37.468047223797356
1144,D20302252H,32.16824854674999
1145,E-1789284H,48.43346035995299
1146,F21755120L,32.84744514485558
1147,y-2096513h,31.41176665031597
1148,X38064587K,74.66124210030472
1149,j36860430F,46.27386816291688
1150,M-1188559U,32.14334706612896
1151,M-1057522s,64.0710875487995
1152,r-1767573M,33.220817447237835
1153,N-2165696F,31.95566956149888
1154,l-9002229j,57.68320758662082
1155,Q13796033u,49.32745682962049
1156,E20487110v,46.799647823282974
1157,U54007251T,47.42082165444052
1158,k-1001578G,48.720354525025286
1159,m-1316228Q,34.55187096374463
1160,x38424933t,49.86302160171314
1161,z42577454j,57.42534591580936
1162,h15726678G,43.191710648515205
1163,J-2100035F,33.17539608749715
1164,u12997600r,50.7277567893012
1165,G-1444514J,50.760618290486995
1166,r80685540h,52.414022940150794
1167,i-2886682y,31.724150928518352
1168,U12958604d,29.871262587051696
1169,Q-2285147y,33.25432829258297
1170,d-5980296U,42.781202895879204
1171,r-5694899j,54.26288452064662
1172,y-3995748C,43.41447484229888
1173,H-1417790G,49.65877623091533
1174,h66072023A,53.00747166264485
1175,m-8844106y,32.50582132112447
1176,V-3922506p,73.30030699935747
1177,P-7215920v,40.5110396579208
1178,v-1334609Q,75.09248183951263
1179,y-2901647k,33.06410319590537
1180,P41449662O,38.594356371119225
1181,N17048798L,49.66316223377247
1182,o-3239309x,74.55916625666195
1183,f-4517248O,68.11100729442774
1184,i20236215k,71.8740495761441
1185,c-1909821W,43.86644964315552
1186,S-1058341S,47.249894548722466
1187,Q27397166k,34.56281191905043
1188,m-2234361C,69.93253691132135
1189,y-1310937L,39.774726995462636
1190,h11115340f,31.819975801192044
1191,C-2095125S,41.04638286115555
1192,H-1012725h,44.28708079913813
1193,A-5953942h,33.3291855230939
1194,b-5677746H,31.73206393773533
1195,b-2174248s,33.00955402786475
1196,J-1468143m,45.58826287183021
1197,d-1590616X,32.89591337868279
1198,A-2010794j,30.72523029787324
1199,S10025512H,46.850707765560486
1200,F62717656N,67.88987507986752
1201,Q-9015964Z,53.803744982265904
1202,e60616052a,31.75955452771349
1203,O-1094429s,34.199334782060845
1204,G-3730407g,67.1385031289681
1205,W17258092O,51.77696612917711
1206,Z-8046890f,32.78993632439636
1207,C-1531638p,63.288132752774715
1208,b16129006F,48.99170028863779
1209,O20309077v,32.68817978643324
1210,G-1150322W,76.09860534312168
1211,v-1523714V,43.511797179677316
1212,m41491349u,29.589892909901295
1213,N-2592617I,49.84759400037713
1214,b15147844G,45.41714708563003
1215,J-1119809Z,32.58632564299556
1216,x13343580w,33.449274447152064
1217,R88463379h,45.05869146017981
1218,w-5790710u,51.59432746285812
1219,w20420004F,34.0026959816321
1220,J-9110297t,40.99852793775107
1221,E15110775p,44.79264912598754
1222,j-8044553g,32.52445311613117
1223,F16044963S,31.28763902547285
1224,R91630921n,37.78120740626035
1225,A-3836077o,30.880809946700094
1226,s-2202835E,45.601526955126204
1227,O-2222377Z,37.19000846863785
1228,s22484554J,34.72322098019506
1229,D88984934M,71.71593707908204
1230,X19668940Y,32.85795369288154
1231,D-1808806N,37.65062710035492
1232,j18586699W,42.99345821013245
1233,H69080088J,40.24235970306667
1234,n12252517h,30.494528569034237
1235,i-1711813H,66.25704030813031
1236,S10721675C,48.219482049810736
1237,X-2170601O,34.18953269052383
1238,i97387429H,45.26236516594205
1239,d22008645E,46.03476181339062
1240,n-3455333h,49.70035284432839
1241,B23739608U,32.341042780765854
1242,F-4198459W,41.99037998061913
1243,B-4284440k,49.15802715924531
1244,G-6904316x,34.79306239419654
1245,N-1095600Q,34.33636634298003
1246,D-1029823M,55.7100508017512
1247,d88026009F,45.89557374113392
1248,P-1279354K,47.57337166408736
1249,S-2221955m,50.530246046094305
1250,U-2195930Q,37.02814091093156
1251,L-1748371J,30.72518328260433
1252,C-1092574s,51.53997147331801
1253,x78336615j,72.58825683973673
1254,d22823530e,44.78514394342923
1255,f-5599112Q,73.18755080343769
1256,w12601279c,38.06180778945246
1257,O12999011Q,30.71438833850259
1258,D39654489v,44.055789318662455
1259,G-1119002U,31.430857503023113
1260,x-1331259n,49.527581699082454
1261,x-1366202T,44.92300071330287
1262,e22337672e,45.745493705659555
1263,h11974580h,46.26064336445769
1264,b-1924728p,49.517611909136164
1265,t-8150753L,46.56468879104118
1266,i16707497b,45.718495553242896
1267,d40778348c,35.51094071815815
1268,x-6745292f,31.90008290887221
1269,Q-1197469B,31.337203781413244
1270,y19339480p,32.93875947799725
1271,E-1574398v,39.489578841738144
1272,F-1541843G,51.20092401613664
1273,J-1898029b,36.9380410634621
1274,i-2267354V,46.500908185670646
1275,z-1706928C,71.53668307348576
1276,h16480906Q,30.99310822784721
1277,b20875811r,51.30403444556222
1278,g57509660G,53.60013339620067
1279,i10233407e,42.39892549828845
1280,b-1633141B,45.5732847325778
1281,r44343477P,69.94795569996411
1282,X10140728m,40.42850763878405
1283,u60678999S,38.64315683877167
1284,X66836862t,47.17650539916639
1285,r-2626717n,66.5826861522338
1286,l25990633r,45.60107591144367
1287,o16159959N,74.24168123463463
1288,P-8366433v,43.84835853527756
1289,D-1742188V,31.513407673343295
1290,q15163647k,32.518357226680635
1291,m-1582917S,35.10259418238601
1292,u15259964F,53.18494070720139
1293,M-1332669r,30.24881705547552
1294,F-2033009p,43.90126535065395
1295,w15256527O,48.646251790553734
1296,v-2214221g,50.03232607654992
1297,u-8176531i,78.13691588244654
1298,B44546931a,42.354560559750304
1299,C-3329059P,38.34433348327536
1300,z48466812V,45.85240339761983
1301,N91717170a,48.81571052158768
1302,h10197943p,29.595588772435292
1303,f-1804114y,32.62751864187038
1304,y65839268d,54.9399109417276
1305,s20690018N,46.40088829916778
1306,Z16406378j,48.07557956061961
1307,r-6401544e,32.94409469907482
1308,A74571031O,30.618713466354023
1309,I-1022513U,48.085064371216355
1310,M-1528828l,39.92650460399257
1311,w-5395626f,49.68452276667036
1312,U15424894F,35.13748464635247
1313,X-1521550g,55.599462443945384
1314,b-1756095Y,40.23956249200342
1315,S-4942615g,48.367471073825904
1316,a-1170299l,48.34966925675151
1317,W20898223q,46.856471975929
1318,u13780325P,32.25985920394425
1319,q35175771e,46.827615580786315
1320,K81291347a,65.71319862160101
1321,G15557106t,59.03288141196522
1322,y21647488o,47.075029996314356
1323,O-2154805o,49.28186777599487
1324,D11355691L,64.87728419599065
1325,t60412618s,32.36114578019959
1326,M15952724y,48.52402391318159
1327,k24372320c,52.55593842937494
1328,J16859061o,37.923788016659046
1329,M11049568F,30.60234379296152
1330,z11525648X,48.07272521485476
1331,u41400760y,65.55598063632996
1332,V48666541E,44.53468229289076
1333,t-1305628R,45.02304664523598
1334,F20989471t,30.07247702021808
1335,G19704655v,43.51595776908532
1336,h-1084715m,76.526023067864
1337,X13848460A,45.674316812005785
1338,H49107775b,32.720460870830394
1339,V-2127600s,39.46794786036314
1340,M-2221760V,37.30664752705556
1341,w-2040826k,44.67017015857494
1342,Z15550264W,71.23663579594924
1343,b-8727186X,71.3169530013376
1344,g10838650B,34.90366001610555
1345,d19534101p,76.42491271712022
1346,j-8523085j,32.788049472899466
1347,Y-2259833v,72.58044116406953
1348,y40076926G,37.747177771781644
1349,m21197630U,75.54649273902254
1350,J-9282883I,66.34900038799023
1351,y-1593526o,50.013690835875906
1352,R18548797W,76.74433488797088
1353,M78454309n,30.19833453759587
1354,H-1952766q,57.289440738418804
1355,O-7318695N,41.07915243787257
1356,Z-1382353b,41.02629087720423
1357,y33995729F,72.69805136604712
1358,A-1931285c,31.89348367689248
1359,b-4023465w,79.7470276931593
1360,y28247093F,66.30209848673212
1361,b-2099867z,33.88595617820321
1362,N13810671e,44.414965550407786
1363,M-1208274P,40.272923997636724
1364,E94491875l,49.708664134161005
1365,p14296940a,36.34833988182011
1366,e-5032325d,30.918888718455552
1367,f-2278644T,45.50662872640496
1368,N-1449511Y,59.69807212034697
1369,R72473068v,45.54181035132113
1370,K15727484r,52.35312637744307
1371,x-1530392k,49.31826951110017
1372,m14032324U,42.238260718762376
1373,o-3502321X,33.81630872313191
1374,M-9369867A,43.95890156220052
1375,e-1176726O,62.44840118795639
1376,F-8971471f,30.629541131782272
1377,w16001206y,31.36777316487104
1378,T24942626H,43.51875870312541
1379,Z-9250568A,44.26833774446944
1380,R20946794F,51.41815152888354
1381,y-3708778R,40.50652603541219
1382,d-7461024X,44.51975514288727
1383,r-1304067j,31.84970635894223
1384,M-1727464u,31.79930956449381
1385,X12353297J,30.75037558140384
1386,t19399198h,60.388756590689766
1387,a-2221133L,69.7666914125052
1388,n15134422D,80.68282932835612
1389,e-1041702t,74.90584016122509
1390,Q-1108615n,53.443001668498916
1391,r67742622z,45.710540711095284
1392,Y77630283F,45.28750523558927
1393,I-8740476B,48.90070697678503
1394,f12831819d,44.53883737633698
1395,y-2117938S,34.19869752790652
1396,X13552128w,46.287671697378414
1397,m89915934c,30.160256916874314
1398,u12923191V,33.807971808444805
1399,g64040787A,32.164241519712284
1400,B53432209f,35.701699051423375
1401,Q18090458O,39.16255825467775
1402,v11087640F,62.32678944740044
1403,s-1018199L,46.785388433597284
1404,T15119744o,41.3654814038474
1405,E-2442116D,31.84218905997123
1406,l93168360C,46.29921159049054
1407,Q52925581k,52.003217647479076
1408,k11571129f,42.00072536653324
1409,K18787489X,47.77266777109068
1410,i17417440r,34.228932545365005
1411,H-9338402M,48.06510859876276
1412,e18576123A,85.51180443449115
1413,L93331905w,49.328052951292285
1414,G18790404J,32.87658429399277
1415,H19063606t,48.118341517475564
1416,A82111385d,36.083251845830844
1417,l96257336G,40.56428318850847
1418,c31569057o,40.118913591752815
1419,O-2283230Y,35.35038111610909
1420,B-6097000E,30.484726306825856
1421,s-8423183t,67.15797590301494
1422,p16672632d,41.2221886784565
1423,J11698270E,45.73946464266221
1424,G22172959I,31.75989600196661
1425,I21909345v,34.33189266197954
1426,m13540768n,45.81546293019325
1427,N-2047707A,48.67291335789518
1428,q15473703P,31.84115167654697
1429,b28091206k,32.3228535367535
1430,d-2060227V,44.855945894157145
1431,D23788223O,39.98352866663831
1432,k-1947529W,59.290037602606965
1433,b-9715554C,39.396536663475864
1434,q-5271670J,47.63558334543107
1435,u12970971g,42.83353211388814
1436,n-6059768d,56.174342130316354
1437,L22185348p,43.16112620942884
1438,O13331241u,40.67223181288366
1439,L16141312N,32.4032546539574
1440,W38697890A,29.90914581573158
1441,u-2120761B,49.66564977359812
1442,c66464279D,70.14952462144244
1443,e13156563s,39.35618123286934
1444,T42238184L,50.08002427682218
1445,D-1336442P,34.810408431560646
1446,E-5337479S,43.45350595910885
1447,X95516419Q,30.145239996327263
1448,H-2355000g,31.25900242730011
1449,s-5301854b,72.25947771468472
1450,u-2940182P,34.697407760859846
1451,G-9079594w,42.82738682120467
1452,Z20606311h,40.043142708474505
1453,t-6922750L,44.41724451712245
1454,Q21391218q,32.507134229496685
1455,u12977186v,65.47809105813171
1456,h13802624r,44.27118215725788
1457,I-1538597J,39.84439823524645
1458,X11025811v,37.7372329680728
1459,S-2294339s,71.9532259682426
1460,g13118176m,46.41000793818215
1461,S21991071M,70.82314190802467
1462,L10129399Y,67.96143848133127
1463,Z13161380J,32.2827046522158
1464,J-6052671x,42.22768937751036
1465,e11908473n,43.251242723382525
1466,U-1131662Q,35.150762149355565
1467,h54754410l,30.31822370953666
1468,w68053735H,59.207506948265745
1469,A31292617m,59.89279977827825
1470,V45384349q,45.18694657341082
1471,k-1087627k,30.14318214495676
1472,Q-1888317Y,39.36189965211204
1473,Q-1456372K,35.896963346081755
1474,S19572879o,29.861761375246573
1475,j13287780b,33.11507733053967
1476,X-1427883w,42.89743767818033
1477,t12980699M,34.88524750762203
1478,K-9081250O,31.642962160456587
1479,N96928373A,56.28306545714262
1480,r19349335d,73.32600329066614
1481,D22898421E,37.03254961017389
1482,A-7650056Z,37.99869485137076
1483,B-1572757V,33.96641645456066
1484,D11212854M,32.675612567376305
1485,H62136397R,45.964574318412666
1486,n16749457W,30.895269257253325
1487,c-1411220k,29.258954114005753
1488,g-8950344h,52.152885054679565
1489,g28465883Y,28.29605264564652
1490,O-3470382z,42.94604236038748
1491,C-7657933N,44.954993638058035
1492,n-7904705X,33.90531805553688
1493,E-2002668A,45.562651069062376
1494,E15401424s,53.33431163207429
1495,Q-1558145Z,72.64149326497055
1496,j-1474542d,37.47216581231169
1497,J51767292L,45.24962404117617
1498,M-1609284U,37.42539652018913
1499,O32025767k,53.21431872671461
1500,G-4998152Q,30.87403479970463
1501,d-8684879I,48.212488276851865
1502,c11762411c,33.06578274094069
1503,T61957630q,47.06167370117761
1504,e-1246632H,33.59657252348588
1505,a96529450S,40.96079719587175
1506,m-1300432a,33.64806369771049
1507,H-1232380o,54.18002917150832
1508,U18643336W,46.48383847762853
1509,E42133174Y,45.153960875458964
1510,N-2173692X,42.793834032801165
1511,O15299283X,34.81752324139988
1512,Y11513708Q,41.9073729128823
1513,I14426935X,30.093430528523378
1514,L-1576450f,32.84145880197661
1515,L-2066997I,42.5284225567321
1516,g20198311v,48.28132982122462
1517,K-1750463c,33.00817118471402
1518,A48818516t,33.389320105707654
1519,b12102660G,75.47724228594215
1520,C-1721101w,71.05946097759886
1521,L21617225g,46.498298788866514
1522,y18690561q,32.33621789146996
1523,Z-2044688T,45.99522224950655
1524,w-3300489y,56.10003962187149
1525,o43682483i,44.980318934945956
1526,p-2177230P,48.936728176748595
1527,d53962651M,49.48555556733122
1528,h-1079130a,47.043867594071926
1529,d-1063018h,45.381743692992096
1530,e12616376T,58.17326939965781
1531,g-1997866b,43.26197415216863
1532,p22351271i,48.87349453686121
1533,s18801959g,51.985214785356604
1534,W-1146682H,48.20557124717239
1535,Y21010106g,32.17981087217867
1536,N-1493098E,51.98112776183404
1537,a16757494v,41.85589973673812
1538,L31333870v,40.84675720595779
1539,O-1116026m,33.44050943360898
1540,a-1327017v,75.5763901072447
1541,J32481265i,30.112606633404855
1542,u-7465003y,45.93446559213443
1543,C-8282660x,73.74125064498833
1544,z-1194508g,41.29346717225105
1545,M17131119X,37.176224099037164
1546,A16430015I,40.96258254594388
1547,T21560454W,45.8575955033268
1548,d-5044364D,33.12217441184927
1549,A-4567027H,33.21450838947181
1550,l14731037p,33.447050146073714
1551,j21216284z,32.59154345242436
1552,w18663416B,46.846719134342514
1553,N-1067764s,46.98397632725934
1554,a96316507d,44.86086693757088
1555,Q-2863519f,43.86330617988817
1556,R-4412745F,67.91850727294832
1557,w-2100178z,44.458689683599665
1558,N12140841u,50.8468163516654
1559,v-2217035r,42.311315339249965
1560,j22675199u,30.64226600408009
1561,Y-2060323c,38.718211883644145
1562,H-9946877t,45.9967102283969
1563,V24408620j,54.81732215054426
1564,D20994817l,30.37100468392125
1565,d-5916656a,45.73395275159877
1566,r-1888435Q,46.71804164379953
1567,s-8011046y,54.86582960243621
1568,l-8338225N,37.21915165674524
1569,N17651234L,60.40167104951641
1570,t-1660621F,34.1827715041706
1571,A-4300243z,31.284842512057523
1572,Q-1531120K,74.35716927383078
1573,b14483061v,31.666860822110557
1574,p13496102g,40.88461920878757
1575,f-3084055k,46.48732485521018
1576,b-7106735g,39.98823993192663
1577,B-5818398M,50.90836161546323
1578,k-6134216L,51.62131675167398
1579,q-8983496T,33.096448487675296
1580,c21152319h,30.760827194829325
1581,u22537189s,46.641861507371644
1582,S42898575W,35.41814697878112
1583,u-2592615u,46.329414908157744
1584,U15973213W,37.04551039390052
1585,a-1555492o,33.20674044363105
1586,T17948597q,51.68978113704212
1587,K-1596430s,52.78107803216117
1588,t70806905i,52.93361745111445
1589,Q-8927952V,39.886134217833856
1590,b-1699417D,33.499305612211025
1591,l-1528999M,42.28184776304358
1592,i-1075099j,41.97203543308539
1593,g-1203735u,50.80908562758534
1594,N68342352J,55.3647521330758
1595,t19684834s,72.62897608628656
1596,P28960538x,31.85660266634438
1597,k70721764Z,43.92810116230183
1598,P35164993z,68.20016777569779
1599,v-1084231t,43.266807351256844
1600,P62164543W,38.99449670015342
1601,V-1603027E,67.92906365470355
1602,r-3939023a,38.84939022361693
1603,D-1008484E,36.28403960811849
1604,Q-2192864t,32.190610593267905
1605,m97152459x,45.21291961531784
1606,n79502261g,78.82992332074073
1607,I-1934004o,45.85849554529588
1608,w-8712305w,61.19505600267834
1609,t19569988O,49.14055366988566
1610,w-6743502g,55.01301222590889
1611,e17224457A,33.27415770539498
1612,N25093826z,42.32649914793647
1613,k53344668C,33.00161137566633
1614,c18837598f,34.17863659702907
1615,o55235221X,30.115815745028925
1616,x83440968Q,41.44884666991697
1617,a-2129214S,39.52389277807376
1618,O16337155M,44.853979019774826
1619,o-1780770o,43.69377223425646
1620,O-1008421H,51.94282572732646
1621,a33313854t,31.847517950819473
1622,M45840955U,60.036699508032086
1623,q22701640I,45.498134893128025
1624,J-2186173q,41.154341603908826
1625,T-9875021z,56.061569106887234
1626,B16049866X,41.6109758463173
1627,i19613288g,52.80645898181422
1628,P52156891U,44.73604827154061
1629,q-1768505B,49.61301396856345
1630,D-1867285e,37.79327796914752
1631,l-2092770w,39.39292318189048
1632,Z15287780R,52.32342407539074
1633,O18471034K,54.137312595587076
1634,p20324322c,45.661336577603585
1635,p-8776685b,51.846455264151004
1636,A12568692Y,34.29877904073404
1637,G62487539y,32.57487593719699
1638,y-7520188c,46.75373474687993
1639,U-3855489z,39.99623649404725
1640,j47796305l,32.59740970480773
1641,S-6466908z,46.25814803918479
1642,Z-2472770a,34.79100547328516
1643,B72054123K,31.203255236178865
1644,P63973841b,32.831364280668225
